"Ticker","Period","Date","""Open""","""High""","""Low""","""Close""","""Volume""","""LogReturn""","Sector"
"DELL","D","2023-03-24","37.630001068115234","37.68000030517578","36.810001373291016","37.380001068115234","4261601","0","TechnologyHardwareAndEquipment"
"DELL","D","2023-03-27","37.790000915527344","38.154998779296875","37.630001068115234","37.9900016784668","3018936","1.6318902967391358","TechnologyHardwareAndEquipment"
"DELL","D","2023-03-28","37.880001068115234","38.31999969482422","37.560001373291016","38.310001373291016","3981934","0.8423260876179395","TechnologyHardwareAndEquipment"
"DELL","D","2023-03-29","38.900001525878906","39.2400016784668","38.63999938964844","39.119998931884766","3746590","2.114324013463631","TechnologyHardwareAndEquipment"
"DELL","D","2023-03-30","39.470001220703125","39.95000076293945","39.439998626708984","39.86000061035156","4139649","1.8916198841295584","TechnologyHardwareAndEquipment"
"DELL","D","2023-03-31","39.939998626708984","40.38999938964844","39.935001373291016","40.209999084472656","3915755","0.8780694148564638","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-03","40.13999938964844","41.150001525878906","40.060001373291016","40.970001220703125","4756258","1.8900824509691327","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-04","41.2400016784668","41.349998474121094","40.4900016784668","40.869998931884766","3749333","-0.2440866142025322","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-05","40.72999954223633","41.130001068115234","40.34000015258789","40.79999923706055","3046654","-0.1712740314500194","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-06","40.59000015258789","40.790000915527344","40.224998474121094","40.22999954223633","2186483","-1.3970581016738426","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-10","39.900001525878906","41.439998626708984","39.900001525878906","41.43000030517578","3470222","2.9828505508174397","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-11","41.41999816894531","41.94499969482422","41.400001525878906","41.599998474121094","2897808","0.41032625559522806","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-12","41.79999923706055","41.9900016784668","41.150001525878906","41.869998931884766","3519191","0.64903958573852","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-13","41.959999084472656","42.76499938964844","41.762001037597656","42.650001525878906","4411866","1.862915246936292","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-14","42.7400016784668","43.72999954223633","42.689998626708984","43.279998779296875","7116928","1.4771330149559336","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-17","42.75","43.994998931884766","42.709999084472656","43.93000030517578","6329647","1.5018519967931132","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-18","44.2400016784668","45.650001525878906","44.20000076293945","45.5","9277745","3.573866796989833","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-19","44.470001220703125","45.310001373291016","43.81999969482422","43.83000183105469","7267044","-3.6703256460336453","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-20","43.40999984741211","43.56999969482422","42.75","42.91999816894531","4489175","-2.076211782096282","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-21","42.72999954223633","43.13999938964844","42.52000045776367","43.11000061035156","4905007","0.4426897705315458","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-24","42.70000076293945","42.869998931884766","42.3650016784668","42.68000030517578","2814398","-0.139179550745272","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-25","42.599998474121094","42.66999816894531","41.70000076293945","41.709999084472656","2395956","-2.2727301166056812","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-26","41.75","42.189998626708984","41.46500015258789","41.66999816894531","2501488","-0.09590246081361276","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-27","41.82500076293945","42.810001373291016","41.790000915527344","42.79999923706055","2988541","2.7117857397876755","TechnologyHardwareAndEquipment"
"DELL","D","2023-04-28","42.900001525878906","43.6349983215332","42.814998626708984","43.4900016784668","3792385","1.6121552656682692","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-01","43.4900016784668","44.10900115966797","43.3849983215332","43.81999969482422","4516203","0.7587905348847457","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-02","45.0099983215332","45.650001525878906","43.880001068115234","44.7599983215332","6777968","2.1451360868448788","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-03","45.04999923706055","45.744998931884766","44.79499816894531","45.15999984741211","5124861","0.8936584916860335","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-04","45.029998779296875","45.150001525878906","44.084999084472656","44.18000030517578","3549730","-2.1700609954552252","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-05","44.7400016784668","45.79499816894531","44.61000061035156","45.38999938964844","3699659","2.7387937440346954","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-08","45.52000045776367","46.185001373291016","45.16999816894531","46.02000045776367","3888001","1.38797329056346","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-09","46.09000015258789","46.21500015258789","45.26499938964844","45.97999954223633","3220612","-0.08692071953378955","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-10","46.41999816894531","46.560001373291016","45.44499969482422","45.83000183105469","3062185","-0.3262238205197332","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-11","45.619998931884766","45.709999084472656","44.47999954223633","44.70000076293945","3737472","-2.4656360963737356","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-12","44.720001220703125","44.79999923706055","44.189998626708984","44.7599983215332","2397273","0.13422272386960366","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-15","44.79999923706055","44.994998931884766","44.44499969482422","44.93000030517578","2996359","0.37980784186222305","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-16","44.84000015258789","46.130001068115234","44.67499923706055","45.380001068115234","3910213","1.001559670338148","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-17","45.79999923706055","46.16999816894531","45.2400016784668","45.849998474121094","2404596","1.0356928050759606","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-18","45.77000045776367","47.310001373291016","45.650001525878906","47.119998931884766","3923440","2.769902944447189","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-19","47.36000061035156","48.189998626708984","47.36000061035156","47.75","5111045","1.337014181655527","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-22","46.75","47.939998626708984","46.369998931884766","47.540000915527344","3805579","-0.43978865858147476","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-23","47.34000015258789","47.599998474121094","46.34000015258789","46.349998474121094","4141058","-2.5031603249666246","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-24","46.060001373291016","46.060001373291016","45.25","45.90999984741211","3230722","-0.9492958817563846","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-25","46.79999923706055","48.31999969482422","46.55500030517578","48.08000183105469","4081727","4.726643412883602","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-26","48.150001525878906","48.54999923706055","47.47999954223633","48.5099983215332","4297112","0.8943354286662819","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-30","48.790000915527344","49.099998474121094","47.16999816894531","47.31999969482422","5464420","-2.453099707036588","TechnologyHardwareAndEquipment"
"DELL","D","2023-05-31","45.97999954223633","46.16999816894531","44.45000076293945","44.810001373291016","9937448","-5.304307560694566","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-01","45.005001068115234","47.5","44.709999084472656","45.459999084472656","14458270","1.4505639171193518","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-02","45.5","47.84479904174805","45.369998931884766","47.27000045776367","7914735","3.9815253183963284","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-05","47.2599983215332","47.58000183105469","45.29999923706055","45.47999954223633","6356351","-3.786758828417469","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-06","45.380001068115234","47.08000183105469","45.15999984741211","46.849998474121094","5466201","3.0123107864424403","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-07","46.86000061035156","47.77899932861328","46.77000045776367","47.65999984741211","4095959","1.7289250793432576","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-08","47.9900016784668","48.099998474121094","47.20000076293945","47.88999938964844","3976290","0.48258401798717543","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-09","48.09000015258789","48.66999816894531","47.59000015258789","47.61000061035156","3293572","-0.5846706679169422","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-12","47.720001220703125","48.119998931884766","47.6150016784668","48.06999969482422","3596854","0.9661816395201805","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-13","48.279998779296875","48.81999969482422","48.25","48.79999923706055","2805666","1.5186177384455712","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-14","48.630001068115234","49.689998626708984","48.630001068115234","49.380001068115234","4013664","1.1885283609066377","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-15","49.349998474121094","50.459999084472656","49.17499923706055","50.20000076293945","3216611","1.6605906785888802","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-16","50.19499969482422","50.29999923706055","49.529998779296875","49.66999816894531","9363258","-1.0557820437035015","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-20","49.5099983215332","49.58000183105469","48.7400016784668","49.33000183105469","4213507","-0.684510469950439","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-21","49.880001068115234","50.59000015258789","49.404998779296875","50.060001373291016","5943345","1.4798287353331663","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-22","49.84000015258789","51.439998626708984","49.7599983215332","51.279998779296875","6326781","2.437070260762675","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-23","50.59000015258789","51.65999984741211","50.5099983215332","50.869998931884766","18291804","-0.799531702753542","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-26","51.119998931884766","51.58000183105469","50.72100067138672","51.31999969482422","3404548","0.8846093422215429","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-27","51.31999969482422","51.56999969482422","50.849998474121094","51.38999938964844","3496000","0.13639847085049617","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-28","51.029998779296875","51.91999816894531","50.90999984741211","51.77000045776367","2946842","0.7394455587243609","TechnologyHardwareAndEquipment"
"DELL","D","2023-06-29","52.","53.150001525878906","51.79999923706055","53.099998474121094","4033421","2.5690515831509275","TechnologyHardwareAndEquipment"
