"Ticker","Period","Date","""Open""","""High""","""Low""","""Close""","""Volume""","""LogReturn""","Sector"
"JPM","D","2023-03-24","125.62999725341797","125.68000030517578","123.11000061035156","124.91000366210938","22326916","0","Banks"
"JPM","D","2023-03-27","126.79000091552734","129.3800048828125","126.29000091552734","128.49000549316406","18853935","2.866064947639302","Banks"
"JPM","D","2023-03-28","128.7100067138672","129.3419952392578","127.74400329589844","128.8800048828125","10820466","0.3035250781969756","Banks"
"JPM","D","2023-03-29","130.10000610351562","130.22000122070312","127.7699966430664","129.13999938964844","14595260","0.20173378102550377","Banks"
"JPM","D","2023-03-30","129.9499969482422","130.1199951171875","127.6500015258789","128.75","12134675","-0.3019973606099402","Banks"
"JPM","D","2023-03-31","129.66000366210938","130.33999633789062","128.8509979248047","130.30999755859375","13105215","1.2116485891990436","Banks"
"JPM","D","2023-04-03","129.91000366210938","131.44000244140625","129.41000366210938","130.16000366210938","11775388","-0.11510544033043191","Banks"
"JPM","D","2023-04-04","130.5","130.58999633789062","127.41000366210938","128.4199981689453","11579916","-1.3368204088877067","Banks"
"JPM","D","2023-04-05","126.80000305175781","128.14999389648438","126.45999908447266","127.61000061035156","9614692","0.14795393561388703","Banks"
"JPM","D","2023-04-06","127.","128.0800018310547","126.8550033569336","127.47000122070312","8760220","-0.10970879161414926","Banks"
"JPM","D","2023-04-10","126.54000091552734","128.22999572753906","126.22000122070312","127.88999938964844","9477292","0.32948785198341213","Banks"
"JPM","D","2023-04-11","128.3000030517578","128.94000244140625","127.54000091552734","128.52000427246094","10516267","0.4926146577677537","Banks"
"JPM","D","2023-04-12","129.17999267578125","130.42999267578125","128.05999755859375","128.5","11820995","-0.01556510410513079","Banks"
"JPM","D","2023-04-13","128.4600067138672","129.0399932861328","126.83000183105469","128.99000549316406","12450242","0.38132723203430086","Banks"
"JPM","D","2023-04-14","135.14999389648438","139.1199951171875","134.89999389648438","138.72999572753906","43931328","7.55096505123507","Banks"
"JPM","D","2023-04-17","139.9499969482422","140.05999755859375","137.66000366210938","139.8300018310547","16050486","0.7929115096896533","Banks"
"JPM","D","2023-04-18","140.27000427246094","141.77999877929688","139.02999877929688","141.39999389648438","13760139","1.1227862725244009","Banks"
"JPM","D","2023-04-19","141.22999572753906","141.5","140.39999389648438","141.22000122070312","9158112","-0.12729326983779155","Banks"
"JPM","D","2023-04-20","139.91000366210938","141.42999267578125","139.83999633789062","140.80999755859375","10586245","-0.29032973981397703","Banks"
"JPM","D","2023-04-21","139.74000549316406","141.11000061035156","138.77999877929688","140.5399932861328","11842537","-0.19175078271597146","Banks"
